time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0582454401972,-0.0138358708005,12.4342103395,0.0326706913811,6.24727150058,0.0,0.179719847248,0.0636804691518,3.2590245083,0.0832696354244,-0.0356271100032,0.0,441.0996928152292,440.5910730701405,442.0543766696955,442.6057471534844
1.3800000000000008,0.0698742149942,-0.00923266473063,12.6353708334,0.0378288129066,6.24536300432,0.0,0.208116952827,0.090324368273,3.44574844937,0.090880683061,-0.0250961031575,0.0,473.5663769448481,474.3754274110681,472.8971889576008,473.4886817686369
1.4400000000000008,0.0832659638575,-0.00289062392542,12.8481783233,0.0439088496903,6.2436676842,0.0,0.238436489294,0.121733231505,3.64717388095,0.116680136199,-0.0354694370419,0.0,479.7014440938378,478.912893583709,477.83368600997835,479.80425785486506
1.5000000000000009,0.0983830434965,0.00533282631601,13.0696449624,0.0519258661598,6.24119236664,0.0,0.265681002286,0.153132412742,3.73471329366,0.155138155711,-0.0565134103714,0.0,447.59813760206896,445.88112950581046,443.6777296867403,446.83960402458297
1.560000000000001,0.115355645275,0.0158204426533,13.30027634,0.061048763407,6.23870888976,0.0,0.300379032024,0.197514879547,3.95218712329,0.145024650056,-0.0214180687607,0.0,484.63160368517606,487.26141785641187,485.9302918577914,485.19111252937677
1.620000000000001,0.134375491244,0.029068121867,13.5420052451,0.0701786518813,6.23704249718,0.0,0.333747211836,0.245020991744,4.1048238575,0.163565083988,-0.0451901432219,0.0,468.6638805965671,466.81217583515195,468.2014414147161,469.66200132795666
1.680000000000001,0.155268767352,0.0451089520944,13.7892126531,0.0799040863938,6.23391882675,0.0,0.362951356112,0.290559257232,4.13521861999,0.158969727465,-0.0716155468899,0.0,431.91802559728876,429.68129686882605,432.48655269399075,432.1251041366892
1.740000000000001,0.178025362851,0.0641404748214,14.0391924507,0.0892319553207,6.23036304032,0.0,0.395960955987,0.344712896097,4.19709896658,0.147336168526,-0.0419172063454,0.0,441.41679908345264,443.8582121792278,442.09995697400143,441.16322683036816
1.8000000000000012,0.20282197584,0.086596595588,14.292809465,0.0989510494576,6.22886496994,0.0,0.43075945247,0.404701110742,4.25646253492,0.181516447618,-0.00342222880362,0.0,440.8821785485435,444.0512578985326,440.2371296461288,443.0806602860472
1.8600000000000012,0.229945731449,0.11325441534,14.5539900419,0.109832786964,6.2300608845,0.0,0.473239869984,0.485074144217,4.44866851876,0.181052657577,0.0461560884683,0.0,480.90683470019434,484.6479676206435,483.6157357890201,483.60969217479544
